1.63739,-0.33712,-1.36346,2.61042,-0.54580,-0.86096
1.63739,-0.33712,-1.36346,2.61042,-0.54580,-0.86096
1.63739,-0.33712,-1.36346,2.61042,-0.54580,-0.86096
1.63739,-0.33712,-1.36346,2.61042,-0.54580,-0.86096
1.63739,-0.33712,-1.36346,2.61042,-0.54580,-0.86096
1.63739,-0.33712,-1.36346,2.61042,-0.54580,-0.86096
1.63739,-0.33712,-1.36346,2.61042,-0.54580,-0.86096
1.63739,-0.33712,-1.36346,2.61042,-0.54580,-0.86096
1.63739,-0.33712,-1.36346,2.61042,-0.54580,-0.86096
1.63739,-0.33712,-1.36346,2.61042,-0.54580,-0.86096
1.63739,-0.33712,-1.36346,2.61042,-0.54580,-0.86096
1.63739,-0.33712,-1.36346,2.61042,-0.54580,-0.86096
1.63739,-0.33712,-1.36346,2.61042,-0.54580,-0.86096
1.63739,-0.33712,-1.36346,2.61042,-0.54580,-0.86096
1.63739,-0.33712,-1.36346,2.61042,-0.54580,-0.86096
1.63739,-0.33712,-1.36346,2.61042,-0.54580,-0.86096
1.63739,-0.33712,-1.36346,2.61042,-0.54580,-0.86096
1.63739,-0.33712,-1.36346,2.61042,-0.54580,-0.86096
1.63739,-0.33712,-1.36346,2.61042,-0.54580,-0.86096
1.63739,-0.33712,-1.36346,2.61042,-0.54580,-0.86096
1.63739,-0.33712,-1.36346,2.61042,-0.54580,-0.86096
1.63739,-0.33712,-1.36346,2.61042,-0.54580,-0.86096
1.63739,-0.33712,-1.36346,2.61042,-0.54580,-0.86096
1.63739,-0.33712,-1.36346,2.61042,-0.54580,-0.86096
1.63739,-0.33712,-1.36346,2.61042,-0.54580,-0.86096
1.63739,-0.33712,-1.36346,2.61042,-0.54580,-0.86096
1.63739,-0.33712,-1.36346,2.61042,-0.54580,-0.86096
1.63739,-0.33712,-1.36346,2.61042,-0.54580,-0.86096
1.63739,-0.33712,-1.36346,2.61042,-0.54580,-0.86096
1.63739,-0.33712,-1.36346,2.61042,-0.54580,-0.86096
1.63739,-0.33712,-1.36346,2.61042,-0.54580,-0.86096
1.63739,-0.33712,-1.36346,2.61042,-0.54580,-0.86096
1.63739,-0.33712,-1.36346,2.61042,-0.54580,-0.86096
1.63739,-0.33712,-1.36346,2.61042,-0.54580,-0.86096
