-0.12159,-1.90092,-2.26960,-1.87361,-0.56837,2.55278
-0.12156,-1.90206,-2.27102,-1.86764,-0.56873,2.54920
-0.12154,-1.90322,-2.27243,-1.86165,-0.56911,2.54563
-0.12152,-1.90439,-2.27385,-1.85565,-0.56950,2.54205
-0.12150,-1.90557,-2.27525,-1.84964,-0.56990,2.53847
-0.12148,-1.90677,-2.27665,-1.84363,-0.57031,2.53489
-0.12147,-1.90798,-2.27805,-1.83760,-0.57073,2.53131
-0.12146,-1.90920,-2.27944,-1.83156,-0.57116,2.52773
-0.12146,-1.91045,-2.28083,-1.82551,-0.57160,2.52415
-0.12146,-1.91170,-2.28221,-1.81946,-0.57206,2.52058
-0.12146,-1.91297,-2.28358,-1.81339,-0.57252,2.51700
-0.12147,-1.91426,-2.28495,-1.80732,-0.57300,2.51342
-0.12148,-1.91556,-2.28632,-1.80124,-0.57348,2.50984
-0.12149,-1.91687,-2.28768,-1.79515,-0.57398,2.50626
-0.12151,-1.91820,-2.28903,-1.78905,-0.57449,2.50269
-0.12153,-1.91955,-2.29038,-1.78294,-0.57501,2.49911
-0.12155,-1.92091,-2.29172,-1.77682,-0.57554,2.49554
-0.12158,-1.92228,-2.29305,-1.77070,-0.57608,2.49197
-0.12162,-1.92367,-2.29438,-1.76457,-0.57664,2.48840
-0.12165,-1.92508,-2.29570,-1.75844,-0.57720,2.48483
-0.12169,-1.92650,-2.29702,-1.75229,-0.57778,2.48127
-0.12174,-1.92794,-2.29833,-1.74614,-0.57836,2.47770
-0.12178,-1.92939,-2.29963,-1.73999,-0.57896,2.47414
-0.12183,-1.93085,-2.30092,-1.73383,-0.57957,2.47058
-0.12189,-1.93234,-2.30221,-1.72766,-0.58019,2.46702
-0.12195,-1.93383,-2.30349,-1.72148,-0.58083,2.46347
-0.12201,-1.93535,-2.30477,-1.71531,-0.58147,2.45992
-0.12208,-1.93687,-2.30604,-1.70912,-0.58213,2.45637
-0.12215,-1.93842,-2.30730,-1.70293,-0.58279,2.45283
-0.12223,-1.93998,-2.30855,-1.69674,-0.58347,2.44929
-0.12231,-1.94155,-2.30979,-1.69054,-0.58416,2.44576
-0.12239,-1.94314,-2.31103,-1.68434,-0.58487,2.44222
-0.12248,-1.94475,-2.31226,-1.67813,-0.58558,2.43870
-0.12257,-1.94637,-2.31348,-1.67192,-0.58630,2.43517
-0.12266,-1.94800,-2.31470,-1.66571,-0.58704,2.43165
-0.12276,-1.94966,-2.31590,-1.65949,-0.58779,2.42814
-0.12287,-1.95132,-2.31710,-1.65327,-0.58855,2.42463
-0.12298,-1.95301,-2.31829,-1.64705,-0.58932,2.42112
-0.12309,-1.95471,-2.31947,-1.64083,-0.59010,2.41762
-0.12321,-1.95642,-2.32064,-1.63460,-0.59090,2.41413
-0.12333,-1.95815,-2.32180,-1.62837,-0.59170,2.41064
-0.12345,-1.95989,-2.32296,-1.62214,-0.59252,2.40715
-0.12358,-1.96165,-2.32411,-1.61591,-0.59335,2.40367
-0.12372,-1.96343,-2.32524,-1.60968,-0.59419,2.40020
-0.12385,-1.96522,-2.32637,-1.60345,-0.59504,2.39674
-0.12400,-1.96703,-2.32749,-1.59721,-0.59591,2.39328
-0.12414,-1.96885,-2.32860,-1.59098,-0.59678,2.38982
-0.12429,-1.97069,-2.32970,-1.58475,-0.59767,2.38638
-0.12468,-1.97108,-2.33021,-1.58336,-0.59872,2.38542
-0.12505,-1.97113,-2.33060,-1.58308,-0.59967,2.38531
-0.12542,-1.97100,-2.33095,-1.58334,-0.60068,2.38517
-0.12476,-1.97059,-2.33049,-1.58410,-0.59893,2.38372
-0.12401,-1.96969,-2.32976,-1.58654,-0.59680,2.38324
-0.12326,-1.96878,-2.32902,-1.58902,-0.59465,2.38278
-0.12251,-1.96787,-2.32826,-1.59155,-0.59250,2.38236
-0.12177,-1.96696,-2.32750,-1.59408,-0.59035,2.38193
-0.12100,-1.96610,-2.32674,-1.59646,-0.58813,2.38150
-0.12024,-1.96525,-2.32599,-1.59881,-0.58596,2.38104
-0.11949,-1.96441,-2.32523,-1.60117,-0.58378,2.38058
